iso_code	continent	location	date	total_cases	new_cases	new_cases_smoothed	total_deaths	new_deaths	new_deaths_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	total_deaths_per_million	new_deaths_per_million	new_deaths_smoothed_per_million	reproduction_rate	icu_patients	icu_patients_per_million	hosp_patients	hosp_patients_per_million	weekly_icu_admissions	weekly_icu_admissions_per_million	weekly_hosp_admissions	weekly_hosp_admissions_per_million	new_tests	total_tests	total_tests_per_thousand	new_tests_per_thousand	new_tests_smoothed	new_tests_smoothed_per_thousand	positive_rate	tests_per_case	tests_units	total_vaccinations	people_vaccinated	people_fully_vaccinated	total_boosters	new_vaccinations	new_vaccinations_smoothed	total_vaccinations_per_hundred	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	new_vaccinations_smoothed_per_million	stringency_index	population	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	extreme_poverty	cardiovasc_death_rate	diabetes_prevalence	female_smokers	male_smokers	handwashing_facilities	hospital_beds_per_thousand	life_expectancy	human_development_index
LKA	Asia	Sri Lanka	10/24/2020	7521	368	292.286	15	1	0.286	351.231	17.186	13.65	0.701	0.047	0.013	1.69									9189	441990	20.641	0.429	8290	0.387	0.035	28.4	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/25/2020	7872	351	333.429	16	1	0.429	367.623	16.392	15.571	0.747	0.047	0.02	1.63									8846	450836	21.054	0.413	8539	0.399	0.039	25.6	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/26/2020	8413	541	398.286	16	0	0.429	392.888	25.265	18.6	0.747	0	0.02	1.57									9619	460455	21.503	0.449	8894	0.415	0.045	22.3	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/27/2020	8870	457	437	19	3	0.857	414.23	21.342	20.408	0.887	0.14	0.04	1.5									8831	469286	21.916	0.412	8974	0.419	0.049	20.5	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/28/2020	9205	335	461	19	0	0.857	429.874	15.645	21.529	0.887	0	0.04	1.45									11552	480838	22.455	0.539	9371	0.438	0.049	20.3	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/29/2020	9791	586	500.571	19	0	0.714	457.24	27.366	23.377	0.887	0	0.033	1.4									9725	490563	22.909	0.454	9604	0.449	0.052	19.2	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/30/2020	10424	633	467.286	19	0	0.714	486.801	29.561	21.822	0.887	0	0.033	1.34									10173	500736	23.384	0.475	9705	0.453	0.048	20.8	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	10/31/2020	10663	239	448.857	20	1	0.714	497.963	11.161	20.962	0.934	0.047	0.033	1.28									11999	512735	23.945	0.56	10106	0.472	0.044	22.5	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/1/2020	11060	397	455.429	21	1	0.714	516.503	18.54	21.269	0.981	0.047	0.033	1.24									11713	524448	24.492	0.547	10516	0.491	0.043	23.1	tests performed												34.26	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/2/2020	11335	275	417.429	21	0	0.714	529.345	12.843	19.494	0.981	0	0.033	1.2									9940	534388	24.956	0.464	10562	0.493	0.04	25.3	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/3/2020	11744	409	410.571	23	2	0.571	548.445	19.1	19.174	1.074	0.093	0.027	1.18									10655	545043	25.454	0.498	10822	0.505	0.038	26.4	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/4/2020	12187	443	426	24	1	0.714	569.134	20.688	19.894	1.121	0.047	0.033	1.17									11316	556359	25.982	0.528	10789	0.504	0.039	25.3	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/5/2020	12570	383	397	29	5	1.429	587.02	17.886	18.54	1.354	0.234	0.067	1.15									11824	568183	26.534	0.552	11089	0.518	0.036	27.9	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/6/2020	12970	400	363.714	30	1	1.571	605.7	18.68	16.985	1.401	0.047	0.073	1.14									11620	579803	27.077	0.543	11295	0.527	0.032	31.1	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/7/2020	13419	449	393.714	34	4	2	626.668	20.968	18.386	1.588	0.187	0.093	1.14									10632	590435	27.573	0.497	11100	0.518	0.035	28.2	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/8/2020	13929	510	409.857	35	1	2	650.485	23.817	19.14	1.635	0.047	0.093	1.14									7986	598421	27.946	0.373	10568	0.494	0.039	25.8	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/9/2020	14285	356	421.429	36	1	2.143	667.11	16.625	19.681	1.681	0.047	0.1	1.12									8272	606693	28.333	0.386	10329	0.482	0.041	24.5	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/10/2020	14715	430	424.429	41	5	2.571	687.191	20.081	19.821	1.915	0.234	0.12	1.12									10207	616900	28.809	0.477	10265	0.479	0.041	24.2	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/11/2020	15350	635	451.857	46	5	3.143	716.846	29.655	21.102	2.148	0.234	0.147	1.12									10111	627011	29.281	0.472	10093	0.471	0.045	22.3	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/12/2020	15723	373	450.429	48	2	2.714	734.265	17.419	21.035	2.242	0.093	0.127	1.1									9575	636586	29.729	0.447	9772	0.456	0.046	21.7	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/13/2020	16191	468	460.143	53	5	3.286	756.121	21.856	21.489	2.475	0.234	0.153	1.09									13671	650257	30.367	0.638	10065	0.47	0.046	21.9	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/14/2020	16583	392	452	53	0	2.714	774.427	18.306	21.108	2.475	0	0.127	1.09									11130	661387	30.887	0.52	10136	0.473	0.045	22.4	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/15/2020	17287	704	479.714	58	5	3.286	807.304	32.877	22.403	2.709	0.234	0.153	1.08									10713	672100	31.387	0.5	10526	0.492	0.046	21.9	tests performed												55.09	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/16/2020	17674	387	484.143	61	3	3.571	825.377	18.073	22.609	2.849	0.14	0.167	1.06									8743	680843	31.795	0.408	10593	0.495	0.046	21.9	tests performed												47.69	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/17/2020	18075	401	480	66	5	3.571	844.104	18.727	22.416	3.082	0.234	0.167	1.04									11105	691948	32.314	0.519	10721	0.501	0.045	22.3	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/18/2020	18402	327	436	69	3	3.286	859.374	15.271	20.361	3.222	0.14	0.153	1.03									10306	702254	32.795	0.481	10749	0.502	0.041	24.7	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/19/2020	18841	439	445.429	73	4	3.571	879.876	20.501	20.802	3.409	0.187	0.167	1.04									11398	713652	33.328	0.532	11009	0.514	0.04	24.7	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/20/2020	19280	439	441.286	74	1	3	900.377	20.501	20.608	3.456	0.047	0.14	1.04									11212	724864	33.851	0.524	10658	0.498	0.041	24.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/21/2020	19771	491	455.429	83	9	4.286	923.307	22.93	21.269	3.876	0.42	0.2	1.05									12095	736959	34.416	0.565	10796	0.504	0.042	23.7	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/22/2020	20171	400	412	87	4	4.143	941.987	18.68	19.24	4.063	0.187	0.193	1.05									10679	747638	34.915	0.499	10791	0.504	0.038	26.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/23/2020	20508	337	404.857	90	3	4.143	957.725	15.738	18.907	4.203	0.14	0.193	1.06									7467	755105	35.263	0.349	10609	0.495	0.038	26.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/24/2020	20967	459	413.143	94	4	4	979.16	21.435	19.294	4.39	0.187	0.187	1.07									10400	765505	35.749	0.486	10508	0.491	0.039	25.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/25/2020	21469	502	438.143	96	2	3.857	1002.604	23.443	20.461	4.483	0.093	0.18	1.09									12105	777610	36.314	0.565	10765	0.503	0.041	24.6	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/26/2020	22028	559	455.286	99	3	3.714	1028.709	26.105	21.262	4.623	0.14	0.173	1.1									13286	790896	36.935	0.62	11035	0.515	0.041	24.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/27/2020	22501	473	460.143	107	8	4.714	1050.798	22.089	21.489	4.997	0.374	0.22	1.11									11936	802832	37.492	0.557	11138	0.52	0.041	24.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/28/2020	22988	487	459.571	109	2	3.714	1073.541	22.743	21.462	5.09	0.093	0.173	1.11									13065	815897	38.102	0.61	11277	0.527	0.041	24.5	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/29/2020	23484	496	473.286	116	7	4.143	1096.704	23.163	22.102	5.417	0.327	0.193	1.12									12031	827928	38.664	0.562	11470	0.536	0.041	24.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	11/30/2020	23987	503	497	118	2	4	1120.194	23.49	23.21	5.511	0.093	0.187	1.14									7463	835391	39.013	0.349	11469	0.536	0.043	23.1	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/1/2020	24532	545	509.286	122	4	4	1145.646	25.452	23.784	5.697	0.187	0.187	1.15									13423	848814	39.64	0.627	11901	0.556	0.043	23.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/2/2020	25410	878	563	124	2	4	1186.648	41.003	26.292	5.791	0.093	0.187	1.16									13632	862446	40.276	0.637	12119	0.566	0.046	21.5	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/3/2020	26038	628	572.857	129	5	4.286	1215.976	29.328	26.752	6.024	0.234	0.2	1.15									13598	876044	40.911	0.635	12164	0.568	0.047	21.2	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/4/2020	26559	521	579.714	130	1	3.286	1240.307	24.331	27.073	6.071	0.047	0.153	1.14									13741	889785	41.553	0.642	12422	0.58	0.047	21.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/5/2020	27228	669	605.714	137	7	4	1271.549	31.242	28.287	6.398	0.327	0.187	1.14									14125	903910	42.213	0.66	12573	0.587	0.048	20.8	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/6/2020	27877	649	627.571	140	3	3.429	1301.857	30.308	29.308	6.538	0.14	0.16	1.14									13831	917741	42.859	0.646	12830	0.599	0.049	20.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/7/2020	28580	703	656.143	142	2	3.429	1334.688	32.83	30.642	6.631	0.093	0.16	1.13									11182	928923	43.381	0.522	13362	0.624	0.049	20.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/8/2020	29378	798	692.286	142	0	2.857	1371.954	37.267	32.33	6.631	0	0.133	1.12									14336	943259	44.05	0.669	13492	0.63	0.051	19.5	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/9/2020	30072	694	666	144	2	2.857	1404.364	32.41	31.102	6.725	0.093	0.133	1.1									14416	957675	44.723	0.673	13604	0.635	0.049	20.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/10/2020	30613	541	653.571	146	2	2.429	1429.629	25.265	30.522	6.818	0.093	0.113	1.09									13864	971539	45.371	0.647	13642	0.637	0.048	20.9	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/11/2020	31375	762	688	147	1	2.429	1465.214	35.585	32.13	6.865	0.047	0.113	1.08									17425	988964	46.185	0.814	14168	0.662	0.049	20.6	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/12/2020	32135	760	701	149	2	1.714	1500.706	35.492	32.737	6.958	0.093	0.08	1.07									15239	1004203	46.896	0.712	14328	0.669	0.049	20.4	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/13/2020	32790	655	701.857	152	3	1.714	1531.295	30.589	32.777	7.098	0.14	0.08	1.05									13479	1017682	47.526	0.629	14277	0.667	0.049	20.3	tests performed												49.54	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/14/2020	33478	688	699.714	154	2	1.714	1563.425	32.13	32.677	7.192	0.093	0.08	1.04									9363	1027045	47.963	0.437	14017	0.655	0.05	20	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/15/2020	34121	643	677.571	154	0	1.714	1593.453	30.028	31.643	7.192	0	0.08	1.02									15273	1042318	48.676	0.713	14151	0.661	0.048	20.9	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/16/2020	34737	616	666.429	160	6	2.286	1622.22	28.767	31.122	7.472	0.28	0.107	1									13178	1055496	49.292	0.615	13974	0.653	0.048	21	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/17/2020	35387	650	682	160	0	2	1652.575	30.355	31.849	7.472	0	0.093	0.99									14024	1069520	49.947	0.655	13997	0.654	0.049	20.5	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/18/2020	36049	662	667.714	165	5	2.571	1683.49	30.915	31.182	7.706	0.234	0.12	0.98									16542	1086062	50.719	0.773	13871	0.648	0.048	20.8	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/19/2020	36667	618	647.429	171	6	3.143	1712.351	28.861	30.235	7.986	0.28	0.147	0.97									16603	1102665	51.495	0.775	14066	0.657	0.046	21.7	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/20/2020	37261	594	638.714	176	5	3.429	1740.091	27.74	29.828	8.219	0.234	0.16	0.95									10534	1113199	51.986	0.492	13645	0.637	0.047	21.4	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/21/2020	37631	370	593.286	181	5	3.857	1757.37	17.279	27.706	8.453	0.234	0.18	0.94									11672	1124871	52.532	0.545	13975	0.653	0.042	23.6	tests performed												75.46	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/22/2020	38059	428	562.571	183	2	4.143	1777.357	19.988	26.272	8.546	0.093	0.193	0.94									13895	1138766	53.18	0.649	13778	0.643	0.041	24.5	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/23/2020	38639	580	557.429	184	1	3.429	1804.444	27.086	26.032	8.593	0.047	0.16	0.95									13853	1152619	53.827	0.647	13875	0.648	0.04	24.9	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/24/2020	39231	592	549.143	185	1	3.571	1832.09	27.646	25.645	8.64	0.047	0.167	0.96									14933	1167552	54.525	0.697	14005	0.654	0.039	25.5	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/25/2020	39782	551	533.286	186	1	3	1857.822	25.732	24.904	8.686	0.047	0.14	0.96									13516	1181068	55.156	0.631	13572	0.634	0.039	25.4	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/26/2020	40380	598	530.429	187	1	2.286	1885.748	27.927	24.771	8.733	0.047	0.107	0.97									11060	1192128	55.672	0.517	12780	0.597	0.042	24.1	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/27/2020	41054	674	541.857	191	4	2.143	1917.224	31.476	25.305	8.92	0.187	0.1	0.97									12222	1204350	56.243	0.571	13022	0.608	0.042	24	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/28/2020	41603	549	567.429	194	3	1.857	1942.862	25.638	26.499	9.06	0.14	0.087	0.97									8668	1213018	56.648	0.405	12592	0.588	0.045	22.2	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/29/2020	42056	453	571	195	1	1.714	1964.018	21.155	26.666	9.107	0.047	0.08	0.97									10564	1223582	57.141	0.493	12117	0.566	0.047	21.2	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/30/2020	42702	646	580.429	199	4	2.143	1994.186	30.168	27.106	9.293	0.187	0.1	0.97									12592	1236174	57.729	0.588	11936	0.557	0.049	20.6	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	12/31/2020	43299	597	581.143	204	5	2.714	2022.066	27.88	27.139	9.527	0.234	0.127	0.97									14243	1250417	58.395	0.665	11838	0.553	0.049	20.4	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/1/2021	43856	557	582	208	4	3.143	2048.078	26.012	27.179	9.714	0.187	0.147	0.97									14600	1265017	59.076	0.682	11993	0.56	0.049	20.6	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/2/2021	44371	515	570.143	211	3	3.429	2072.128	24.051	26.626	9.854	0.14	0.16	0.96									10719	1275736	59.577	0.501	11944	0.558	0.048	20.9	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/3/2021	44774	403	531.429	211	0	2.857	2090.948	18.82	24.818	9.854	0	0.133	0.96									12826	1288562	60.176	0.599	12030	0.562	0.044	22.6	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/4/2021	45242	468	519.857	215	4	3	2112.804	21.856	24.277	10.041	0.187	0.14	0.97									10774	1299336	60.679	0.503	12331	0.576	0.042	23.7	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/5/2021	45726	484	524.286	217	2	3.143	2135.407	22.603	24.484	10.134	0.093	0.147	0.98									12456	1311792	61.261	0.582	12601	0.588	0.042	24	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/6/2021	46248	522	506.571	219	2	2.857	2159.784	24.377	23.657	10.227	0.093	0.133	0.99									15041	1326833	61.963	0.702	12951	0.605	0.039	25.6	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/7/2021	46780	532	497.286	222	3	2.571	2184.629	24.844	23.223	10.367	0.14	0.12	1.01									16351	1343184	62.727	0.764	13252	0.619	0.038	26.6	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/8/2021	47305	525	492.714	225	3	2.429	2209.146	24.518	23.01	10.508	0.14	0.113	1.02									17217	1360401	63.531	0.804	13626	0.636	0.036	27.7	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/9/2021	47840	535	495.571	229	4	2.571	2234.131	24.985	23.143	10.694	0.187	0.12	1.04									16206	1376607	64.288	0.757	14410	0.673	0.034	29.1	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/10/2021	48380	540	515.143	232	3	3	2259.349	25.218	24.057	10.834	0.14	0.14	1.05									13224	1389831	64.905	0.618	14467	0.676	0.036	28.1	tests performed												78.24	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/11/2021	48949	569	529.571	240	8	3.571	2285.921	26.572	24.731	11.208	0.374	0.167	1.07									12139	1401970	65.472	0.567	14662	0.685	0.036	27.7	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/12/2021	49537	588	544.429	244	4	3.857	2313.381	27.46	25.425	11.395	0.187	0.18	1.09									14329	1416299	66.141	0.669	14930	0.697	0.036	27.4	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/13/2021	50229	692	568.714	247	3	4	2345.697	32.316	26.559	11.535	0.14	0.187	1.1									14565	1430864	66.821	0.68	14862	0.694	0.038	26.1	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/14/2021	50899	670	588.429	251	4	4.143	2376.986	31.289	27.48	11.722	0.187	0.193	1.11									15146	1446010	67.529	0.707	14689	0.686	0.04	25	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
